Timestamp,3370-01-TBNBRG-VIB-X,3370-01-TBNBRG-VIB-Y,3370-01-CAVITATION
 2024-09-20 17:59:52,1.08,204.68,0.42
 2024-09-20 18:00:00,2.81,224.79,0.45
 2024-09-20 18:06:57,0.86,240.51,0.65
 2024-09-20 18:25:35,1.37,136.24,0.32
 2024-09-20 18:59:48,1.16,202.96,0.41
 2024-09-20 19:00:03,1.06,177.03,0.42
 2024-09-20 19:14:43,435.646,279.83,0.34
 2024-09-20 19:26:48,83.57,0.99,0.91
 2024-09-20 19:59:58,86.15,1.32,0.41
 2024-09-20 20:00:06,72.34,1.17,0.49
 2024-09-20 20:38:19,204.55,0.98,0.7
 2024-09-20 20:43:43,205,1.62,0.34
 2024-09-20 20:59:55,222.03,1.28,0.51
 2024-09-20 21:00:02,139.86,1.25,0.5
 2024-09-20 21:06:28,174.58,1.59,0.32
 2024-09-20 21:12:46,192.95,1.02,0.74
 2024-09-20 21:59:58,250.73,1.2,0.51
 2024-09-20 22:00:05,0.99,1.33,0.4
 2024-09-20 22:15:08,1.43,1.76,0.33
 2024-09-20 22:25:56,1.28,0.96,0.74
 2024-09-20 22:59:53,1,1.22,0.44
 2024-09-20 23:00:01,4.1,1.21,0.45
 2024-09-20 23:04:46,1.4,1.6,0.33
 2024-09-20 23:18:32,1.22,0.99,0.74
 2024-09-20 23:59:56,3.16,1.26,0.6
 2024-09-21 00:00:04,0.97,1.11,0.39
 2024-09-21 00:33:53,1.44,1.01,2.54
 2024-09-21 00:40:18,1.54,2.48,0.03
 2024-09-21 00:59:59,3.33,1.27,0.04
 2024-09-21 01:00:07,0.83,1.11,0.06
 2024-09-21 01:01:01,1.3,2.74,0.07
 2024-09-21 01:02:33,1.65,0.93,0.03
 2024-09-21 01:59:55,0.98,1.16,0.03
 2024-09-21 02:00:02,2.35,1.29,0.05
 2024-09-21 02:02:29,1.41,0.99,0.03
 2024-09-21 02:17:39,1.62,8.01,0.07
 2024-09-21 02:59:59,8.3,2.72,0.05
 2024-09-21 03:00:07,1,3.02,0.04
 2024-09-21 03:01:39,1.31,4.45,0.07
 2024-09-21 03:02:26,1.17,2.16,0.03
 2024-09-21 03:59:55,2.28,2.43,0.05
 2024-09-21 04:00:02,0.93,2.94,0.03
 2024-09-21 04:24:52,1.53,2.07,0.08
 2024-09-21 04:59:58,1.82,3.93,0.04
 2024-09-21 05:00:13,1.05,2.66,0.05
 2024-09-21 05:04:05,6.55,2.27,0.03
 2024-09-21 05:11:40,2.58,3.55,0.07
 2024-09-21 05:59:53,2.67,3.11,0.06
 2024-09-21 06:00:01,2.06,2.93,0.05
 2024-09-21 06:02:05,5.15,3.92,0.03
 2024-09-21 06:45:48,2.56,2.21,0.08
 2024-09-21 06:59:57,2.52,2.48,0.03
 2024-09-21 07:00:05,2.01,2.92,0.04
 2024-09-21 07:02:54,3.61,3.73,0.03
 2024-09-21 07:08:49,2.35,2.2,0.08
 2024-09-21 07:59:52,2.69,2.58,0.04
 2024-09-21 08:00:00,2.11,2.45,0.05
 2024-09-21 08:05:01,4.04,3.75,0.03
 2024-09-21 08:54:16,2.47,2.26,0.89
 2024-09-21 08:59:48,2.77,3.08,0.6
 2024-09-21 09:00:03,7.53,2.78,0.61
 2024-09-21 09:00:11,2,3.69,0.68
 2024-09-21 09:19:21,2.52,2.18,0.48
 2024-09-21 09:59:59,2.42,2.98,0.51
 2024-09-21 10:00:08,1.95,3.15,0.53
 2024-09-21 10:08:05,3.62,1.07,0.45
 2024-09-21 10:25:04,2.87,436.81,0.64
 2024-09-21 10:59:55,2.7,164.01,0.53
 2024-09-21 11:00:03,3.15,181.68,0.52
 2024-09-21 11:20:46,2.08,156.62,0.46
 2024-09-21 11:42:37,2.63,248.31,0.61
 2024-09-21 11:59:59,2.46,225.66,0.51
 2024-09-21 12:00:07,4.48,232.35,0.47
 2024-09-21 12:05:31,1.72,247.35,0.65
 2024-09-21 12:08:28,2.33,141.57,0.46
 2024-09-21 12:59:54,2.47,201.26,0.5
 2024-09-21 13:00:02,1.02,203.12,0.51
 2024-09-21 13:00:33,448.385,150.02,0.6
 2024-09-21 13:20:21,137.7,236.67,0.46
 2024-09-21 13:59:50,138.15,201.48,0.5
 2024-09-21 14:00:05,132.17,203.37,0.49
 2024-09-21 14:02:39,237.97,227.3,0.45
 2024-09-21 14:05:14,209.42,144.49,0.57
 2024-09-21 15:00:00,224.05,195.33,0.52
 2024-09-21 15:00:08,228.46,193.97,0.55
 2024-09-21 15:28:02,135.46,223.91,0.45
 2024-09-21 15:44:45,176.95,136.23,0.59
 2024-09-21 15:59:55,220.21,199.3,0.49
 2024-09-21 16:00:03,225.61,175.98,0.54
 2024-09-21 16:02:07,144.24,129.81,7.02
 2024-09-21 16:06:21,193.75,226.26,0.03
 2024-09-21 16:59:52,192.36,159.89,0.11
 2024-09-21 17:00:06,214.83,184.27,0.1
 2024-09-21 17:05:24,140.4,226.41,0.05
 2024-09-21 17:57:36,200.63,139.91,9.35
 2024-09-21 17:59:55,181.93,186.3,0.46
 2024-09-21 18:00:03,140.85,199.24,0.44
 2024-09-21 18:02:14,215.96,287.23,0.66
 2024-09-21 18:10:13,190.23,1.05,0.36
 2024-09-21 18:59:51,174.1,1.34,0.54
 2024-09-21 18:59:59,127.55,1.35,0.56
 2024-09-21 19:03:58,207.71,1.9,0.91
 2024-09-21 19:53:44,166.02,0.94,0.34
 2024-09-21 19:59:54,149.58,1.29,0.55
 2024-09-21 20:00:02,210.01,1.22,0.52
 2024-09-21 20:15:20,128.35,0.91,0.36
 2024-09-21 20:36:18,180.51,1.6,0.72
 2024-09-21 20:59:50,202.63,1.21,0.51
 2024-09-21 20:59:58,209.85,1.28,0.56
 2024-09-21 21:06:08,0.99,0.97,0.36
 2024-09-21 21:32:22,1.27,1.64,0.84
 2024-09-21 21:59:53,1.23,1.3,0.52
 2024-09-21 22:00:01,0.98,1.2,0.47
 2024-09-21 22:31:47,2.53,0.98,1.81
 2024-09-21 22:40:25,1.22,1.68,0.33
 2024-09-21 22:59:58,1.24,1.3,0.46
 2024-09-21 23:00:05,2.03,1.14,0.56
 2024-09-21 23:00:44,1.02,1.05,0.66
 2024-09-21 23:59:53,1.37,1.71,0.03
 2024-09-22 00:00:16,1.3,1.2,0.04
 2024-09-22 00:04:31,1.03,1.36,0.03
 2024-09-22 00:14:09,1.96,1.66,0.07
 2024-09-22 00:59:39,1.57,1.03,0.05
 2024-09-22 00:59:48,1.23,1.07,0.04
 2024-09-22 01:05:50,2.47,1.29,0.03
 2024-09-22 01:29:53,0.98,1.04,0.07
 2024-09-22 01:59:58,1.33,1.7,0.05
 2024-09-22 02:00:14,1.46,1.13,0.04
 2024-09-22 02:01:54,1.79,1.19,0.03
 2024-09-22 02:22:44,0.93,1.01,0.08
 2024-09-22 02:59:54,1.33,163.73,0.05
 2024-09-22 03:00:17,1.28,54.96,0.06
 2024-09-22 03:02:28,1.8,57.85,0.08
 2024-09-22 03:13:01,0.98,53.86,0.03
 2024-09-22 03:59:51,1.39,71.58,0.04
 2024-09-22 04:00:06,1.58,63.6,0.05
 2024-09-22 04:03:04,2.44,66.88,0.03
 2024-09-22 04:08:04,0.93,61.15,0.08
 2024-09-22 04:59:54,1.1,74.5,0.04
 2024-09-22 05:00:02,1.31,64.47,0.05
 2024-09-22 05:06:12,1.02,66.68,0.03
 2024-09-22 05:23:34,132.39,62.06,0.08
 2024-09-22 05:59:58,57,77.39,0.04
 2024-09-22 06:00:05,60.32,72.35,0.05
 2024-09-22 06:02:55,49.38,70.19,0.03
 2024-09-22 06:47:56,70.02,78.24,0.08
 2024-09-22 06:59:53,61.41,63.77,0.04
 2024-09-22 07:00:01,70.14,65.6,0.05
 2024-09-22 07:00:39,72.35,70.71,0.03
 2024-09-22 07:31:54,55.82,79.72,0.08
 2024-09-22 07:59:56,62.38,63.46,0.04
 2024-09-22 08:00:04,72.24,72.95,0.05
 2024-09-22 08:02:15,73.68,67.96,0.03
 2024-09-22 08:25:40,57.6,81.11,0.4
 2024-09-22 08:59:52,60.51,63.11,0.08
 2024-09-22 09:00:00,65.73,74.04,0.06
 2024-09-22 09:04:14,75.75,66.48,0.05
 2024-09-22 09:22:14,57.76,63.85,0.11
 2024-09-22 09:59:55,61.07,79.78,0.08
 2024-09-22 10:00:03,67.49,70.11,0.05
 2024-09-22 10:02:45,58.95,68.1,0.09
 2024-09-22 10:59:44,76.17,221.35,0.06
 2024-09-22 11:00:22,64.02,0.81,0.07
 2024-09-22 11:02:03,67.74,6.75,0.05
 2024-09-22 11:03:35,58.36,8.03,0.09
 2024-09-22 11:59:56,76.63,2.02,0.08
 2024-09-22 12:00:03,68.63,428.214,0.06
 2024-09-22 12:00:19,63.94,202.81,0.05
 2024-09-22 12:14:35,77.37,180.87,0.09
 2024-09-22 12:59:36,57.83,142.64,0.07
 2024-09-22 12:59:59,63.33,250.74,0.06
 2024-09-22 13:01:24,64.95,233.09,0.05
 2024-09-22 13:05:23,240.49,186.87,0.08
 2024-09-22 13:59:55,0.93,245.2,0.06
 2024-09-22 14:00:03,3.24,168.65,0.07
 2024-09-22 14:01:20,3.55,186.89,0.05
 2024-09-22 14:05:11,1.4,205.32,0.08
 2024-09-22 14:59:43,330.107,236.68,0.06
 2024-09-22 15:00:21,178.32,154.63,0.07
 2024-09-22 15:00:52,176.99,224.78,0.05
 2024-09-22 15:56:56,147.63,218.54,0.35
 2024-09-22 15:59:54,229.69,238.19,0.05
 2024-09-22 16:00:01,194.19,93.26,0.28
 2024-09-22 16:29:52,176.04,194.68,0.04
 2024-09-22 16:59:57,225.99,90.41,0.05
 2024-09-22 17:00:12,152.54,78.84,0.04
 2024-09-22 17:03:33,209.71,230.79,0.03
 2024-09-22 17:07:25,178.4,186.42,3.94
 2024-09-22 17:59:52,217.07,194.81,0.55
 2024-09-22 18:00:00,147.13,277.91,0.58
 2024-09-22 18:04:30,187.38,1.06,0.44
 2024-09-22 18:25:12,202.41,1.14,1.86
 2024-09-22 18:59:57,225.53,1.06,0.6
 2024-09-22 19:00:05,97.11,1.56,0.63
 2024-09-22 19:24:38,166.79,0.8,0.43
 2024-09-22 19:49:12,96.68,1.53,2.05
 2024-09-22 19:59:53,72.77,1.45,1.26
 2024-09-22 20:00:00,322.21,1.69,1.17
 2024-09-22 20:16:36,180.05,0.79,1.85
 2024-09-22 20:59:56,175.87,1.27,0.34
 2024-09-22 21:00:04,250.49,1.17,0.36
 2024-09-22 21:21:40,1.17,0.91,0.76
 2024-09-22 21:52:55,1.34,8,0.33
 2024-09-22 21:59:59,1.59,1.01,0.38
 2024-09-22 22:00:07,1,1.23,0.69
 2024-09-22 22:06:10,2.26,0.83,0.33
 2024-09-22 22:59:55,1.81,1.75,0.46
 2024-09-22 23:00:02,1.21,1.31,0.45
 2024-09-22 23:22:17,3.83,1.45,0.03
 2024-09-22 23:59:58,1,1.1,0.07
 2024-09-23 00:00:06,1.62,1.82,0.04
 2024-09-23 00:00:52,1.22,1.47,0.07
 2024-09-23 00:05:30,14.15,1.41,0.03
 2024-09-23 00:59:53,1,1.86,0.06
 2024-09-23 01:00:01,1.43,1.12,0.04
 2024-09-23 01:05:02,1.4,1.27,0.08
 2024-09-23 01:19:42,1.88,1.1,0.03
 2024-09-23 01:59:58,1.01,1.07,0.04
 2024-09-23 02:00:06,1.57,1.75,0.06
 2024-09-23 02:02:55,1.18,1.4,0.03
 2024-09-23 02:07:02,1.03,1.33,0.08
 2024-09-23 02:59:54,1.92,0.96,0.06
 2024-09-23 03:00:01,1.21,1.67,0.04
 2024-09-23 03:00:09,1.7,1.27,0.08
 2024-09-23 03:10:19,12.67,1.26,0.03
 2024-09-23 03:59:57,0.94,171.73,0.06
 2024-09-23 04:00:05,1.2,0.97,0.04
 2024-09-23 04:03:02,1.49,2.75,0.08
 2024-09-23 04:05:29,1.93,2.56,0.03
 2024-09-23 04:59:45,0.99,1.64,0.05
 2024-09-23 05:00:00,1.27,3.57,0.06
 2024-09-23 05:06:57,1.44,3.09,0.03
 2024-09-23 05:26:53,0.98,2.53,0.08
 2024-09-23 05:59:56,1.76,3.56,0.04
 2024-09-23 06:00:04,1.08,2.07,0.05
 2024-09-23 06:08:56,1.33,2.69,0.07
 2024-09-23 06:12:32,0.98,2.64,0.03
 2024-09-23 06:59:52,175.4,2.13,0.05
 2024-09-23 07:00:00,3.17,3.6,0.04
 2024-09-23 07:00:15,3,3.02,0.03
 2024-09-23 07:42:19,2.55,3.48,0.34
 2024-09-23 07:59:26,4.9,3.73,0.06
 2024-09-23 08:00:04,3.9,1.99,0.07
 2024-09-23 08:01:06,4.03,2.61,0.05
 2024-09-23 08:28:37,5.5,2.6,0.09
 2024-09-23 08:59:44,3.2,1.69,0.06
 2024-09-23 09:00:23,4.39,3.75,0.07
 2024-09-23 09:01:01,4.08,2.7,0.05
 2024-09-23 09:16:20,4.92,2.28,0.1
 2024-09-23 09:59:55,2.62,1.7,0.07
 2024-09-23 10:00:03,3.5,3.69,0.05
 2024-09-23 10:28:59,3.93,2.47,0.17
 2024-09-23 10:59:58,4.56,2.71,0.08
 2024-09-23 11:00:06,2.22,15.07,0.06
 2024-09-23 11:01:46,3.53,0.97,0.05
 2024-09-23 11:38:26,3.11,1.44,0.63
 2024-09-23 11:59:55,4.52,1.46,0.56
 2024-09-23 12:00:18,2.45,0.94,0.52
 2024-09-23 12:48:49,2.97,2.31,0.47
 2024-09-23 12:59:45,3.41,1.1,1.56
 2024-09-23 12:59:53,4.37,1.12,0.74
 2024-09-23 13:00:01,2.49,0.95,0.66
 2024-09-23 13:21:49,3.39,293.83,0.44
 2024-09-23 13:59:38,3.02,83.99,0.49
 2024-09-23 13:59:53,11.17,87.58,0.46
 2024-09-23 14:15:57,1.14,110.13,0.44
 2024-09-23 14:32:41,1.69,71.09,0.58
 2024-09-23 14:59:34,1.34,84.86,0.5
 2024-09-23 14:59:57,4.49,87.12,0.49
 2024-09-23 15:57:34,1.05,108.14,6.19
 2024-09-23 15:58:43,1.69,71.1,0.23
 2024-09-23 15:59:37,1.29,94.49,0.29
 2024-09-23 15:59:53,1.18,83.43,0.27
 2024-09-23 16:00:00,282.03,71.92,0.29
 2024-09-23 16:09:54,89.2,220.3,0.03
 2024-09-23 16:59:48,101.62,213.86,0.08
 2024-09-23 16:59:56,79.13,205.17,0.06
 2024-09-23 17:00:04,110.93,234.39,0.04
 2024-09-23 17:46:14,86.48,140.2,11.1
 2024-09-23 17:59:51,93.81,187.95,1.16
 2024-09-23 17:59:59,76.72,176.49,1.15
 2024-09-23 18:11:10,107.58,74.63,1.61
 2024-09-23 18:20:34,97.21,228.63,0.47
 2024-09-23 18:59:47,89.14,180.56,0.95
 2024-09-23 18:59:55,73.38,174.11,0.91
 2024-09-23 19:34:46,206.46,211.82,0.54
 2024-09-23 19:45:03,193.04,0.88,1.61
 2024-09-23 19:59:50,179.42,1.36,0.92
 2024-09-23 19:59:58,124.43,1.33,0.77
 2024-09-23 20:19:15,212.93,0.88,1.72
 2024-09-23 20:47:18,153.56,1.85,0.35
 2024-09-23 20:59:46,189.95,1.13,0.5
 2024-09-23 20:59:54,79.91,1.48,0.48
 2024-09-23 21:22:16,210.45,1.89,0.34
 2024-09-23 21:23:49,180.49,0.84,0.86
 2024-09-23 21:59:50,186.04,1.07,0.45
 2024-09-23 21:59:58,317.81,0.96,0.43
 2024-09-23 22:08:42,0.97,1.65,0.67
 2024-09-23 22:35:04,1.52,0.91,0.33
 2024-09-23 22:59:45,1.22,1.22,0.48
 2024-09-23 22:59:53,1.01,1.28,0.46
 2024-09-23 23:00:39,2.26,1.84,0.64
 2024-09-23 23:46:41,1.49,0.87,0.03
 2024-09-23 23:59:48,1.13,1.2,0.05
 2024-09-24 00:00:04,0.97,1.19,0.04
 2024-09-24 00:05:51,2,0.86,0.03
 2024-09-24 00:21:01,1.38,1.68,0.07
 2024-09-24 00:59:44,1.28,1.28,0.04
 2024-09-24 00:59:52,2.17,1.26,0.05
 2024-09-24 01:02:49,0.91,1.02,0.03
 2024-09-24 01:29:49,1.49,1.86,0.08
 2024-09-24 01:59:39,1.26,1.48,0.05
 2024-09-24 02:00:03,2.45,1.3,0.06
 2024-09-24 02:03:46,1.03,1.63,0.03
 2024-09-24 02:14:58,1.59,0.94,0.08
 2024-09-24 02:59:43,1.2,1.3,0.04
 2024-09-24 02:59:51,1.87,1.34,0.05
 2024-09-24 03:03:11,0.98,1.04,0.03
 2024-09-24 03:11:56,1.33,12.89,0.08
 2024-09-24 03:59:47,1.48,2.96,0.04
 2024-09-24 03:59:55,2.42,2.75,0.06
 2024-09-24 04:00:49,1.15,3.86,0.04
 2024-09-24 04:26:40,1.5,1.82,0.08
 2024-09-24 04:59:50,1.68,2.45,0.05
 2024-09-24 04:59:58,2.39,2.17,0.04
 2024-09-24 05:27:37,0.96,3.67,0.03
 2024-09-24 05:38:56,1.63,1.67,0.08
 2024-09-24 05:59:46,1.23,1.74,0.05
 2024-09-24 05:59:54,1.06,2.49,0.03
 2024-09-24 06:13:01,7.17,1.67,0.08
 2024-09-24 06:59:49,2.79,3.55,0.05
 2024-09-24 06:59:57,2.98,2.41,0.04
 2024-09-24 07:03:17,2.23,2.16,0.03
 2024-09-24 07:08:26,3.61,1.75,0.08
 2024-09-24 07:59:37,2.77,194.96,0.04
 2024-09-24 07:59:52,2.76,65.37,0.06
 2024-09-24 08:01:02,3.47,65.55,0.03
 2024-09-24 08:51:19,2.29,59.85,0.34
 2024-09-24 08:59:40,2.53,90.21,0.05
 2024-09-24 09:00:03,2.79,63.83,0.06
 2024-09-24 09:00:11,1.95,66.8,0.04
 2024-09-24 09:07:23,5.24,73.55,0.1
 2024-09-24 09:59:43,2.58,59.62,0.06
 2024-09-24 09:59:52,2.54,62.54,0.09
 2024-09-24 10:00:46,1.77,61.19,0.05
 2024-09-24 10:59:48,407.732,58.91,0.07
 2024-09-24 10:59:55,74.14,72.85,0.08
 2024-09-24 11:00:42,81.82,64.5,0.04
 2024-09-24 11:44:49,68.61,64.66,1.74
 2024-09-24 11:59:44,193.15,57.76,0.52
 2024-09-24 11:59:52,76.05,213.93,0.48
 2024-09-24 12:00:07,76.88,100.22,0.46
 2024-09-24 12:04:29,96.09,91.78,0.62
 2024-09-24 12:59:47,68.56,0.69,0.52
 2024-09-24 12:59:55,73.44,2.77,0.5
 2024-09-24 13:03:54,87.83,3.22,1.64
 2024-09-24 13:34:07,96.1,1.64,0.44
 2024-09-24 13:59:50,70.59,424.753,0.56
 2024-09-24 13:59:58,79.61,81.27,0.55
 2024-09-24 14:02:56,78.01,74.92,0.46
 2024-09-24 14:43:03,69.79,97.84,0.59
 2024-09-24 14:59:46,261.26,64.63,0.51
 2024-09-24 15:00:01,107.67,69.41,0.52
 2024-09-24 15:04:16,97.34,77.9,0.45
 2024-09-24 15:24:27,1.04,63.07,0.64
 2024-09-24 15:59:50,2.66,92.72,0.48
 2024-09-24 15:59:57,2.73,69.05,0.52
 2024-09-24 16:07:02,1.81,74.27,9.02
 2024-09-24 16:28:38,432.938,64.78,0.03
 2024-09-24 16:59:46,81.03,201.32,0.05
 2024-09-24 17:00:09,78,166.28,0.04
 2024-09-24 17:02:58,70.72,186.62,0.03
 2024-09-24 17:20:28,103.44,73.31,10.41
 2024-09-24 17:59:49,86.68,202.96,1.15
 2024-09-24 17:59:57,86.7,159.86,1.25
 2024-09-24 18:01:22,102.71,171.71,0.54
 2024-09-24 18:56:24,73.82,199.11,1.94
 2024-09-24 18:59:45,88.01,115.04,1.09
 2024-09-24 18:59:53,79.26,188.89,1.23
 2024-09-24 19:16:20,70.85,163.96,1.79
 2024-09-24 19:59:33,207.89,199.57,0.44
 2024-09-24 19:59:48,163.56,0.78,0.55
 2024-09-24 19:59:56,177.66,1.31,0.52
 2024-09-24 20:26:03,203.24,1.05,1.85
 2024-09-24 20:33:45,95.13,1.45,0.35
 2024-09-24 20:59:44,164.93,0.76,0.49
 2024-09-24 20:59:52,169.44,1.11,0.51
 2024-09-24 21:04:37,123.5,1.5,0.61
 2024-09-24 21:25:45,204.3,0.73,0.05
 2024-09-24 21:59:43,164.09,1.54,0.07
 2024-09-24 21:59:58,163.06,1.34,0.08
 2024-09-24 22:00:06,198.56,1.28,0.05
 2024-09-24 22:14:31,0.96,0.83,0.11
 2024-09-24 22:59:33,1.61,1.54,0.07
 2024-09-24 22:59:56,1.48,1.07,0.08
 2024-09-24 23:03:33,2.9,1.18,0.33
 2024-09-24 23:12:56,1.05,0.72,0.03
 2024-09-24 23:59:47,1.12,1.68,0.04
 2024-09-24 23:59:55,1.55,1.4,0.06
 2024-09-25 00:00:49,3.24,1.16,0.08
 2024-09-25 00:04:02,0.99,1.7,0.03
 2024-09-25 00:59:45,1.94,0.73,0.04
 2024-09-25 00:59:53,1.47,0.94,0.05
 2024-09-25 01:28:28,0.99,1.28,0.03
 2024-09-25 01:48:02,3.25,0.85,0.08
 2024-09-25 01:59:44,2.12,1.56,0.04
 2024-09-25 01:59:52,1.91,1.16,0.05
 2024-09-25 02:01:40,0.98,1.15,0.03
 2024-09-25 02:52:22,2.74,1.54,2.17
 2024-09-25 02:59:50,1.69,0.72,0.06
 2024-09-25 02:59:58,1.58,0.88,0.08
 2024-09-25 03:01:31,1.03,0.91,0.04
 2024-09-25 03:08:59,13.73,0.73,1.34
 2024-09-25 03:59:48,1.46,1.4,0.71
 2024-09-25 03:59:56,2.01,1.23,0.66
 2024-09-25 04:02:30,1.15,1.14,0.88
 2024-09-25 04:52:27,2.11,0.73,0.56
 2024-09-25 04:59:47,1.5,9.9,0.67
 2024-09-25 04:59:55,1.13,2.09,0.65
 2024-09-25 05:29:31,1.04,2.43,0.86
 2024-09-25 05:57:50,2.51,8.88,0.52
 2024-09-25 05:59:38,1.6,2.25,0.56
 2024-09-25 05:59:53,1.44,2.51,0.55
 2024-09-25 06:22:01,1.1,2.57,7.22
 2024-09-25 06:59:51,4.08,3.6,0.03
 2024-09-25 06:59:59,1.57,1.26,0.04
 2024-09-25 07:04:21,1.77,1.61,0.03
 2024-09-25 07:41:56,1.07,1.75,0.08
 2024-09-25 07:59:26,25.48,1.36,0.04
 2024-09-25 07:59:57,2.18,197.17,0.06
 2024-09-25 08:00:20,2.17,53.8,0.04
 2024-09-25 08:03:03,2.12,55.02,0.4
 2024-09-25 08:59:48,8.52,52.1,0.07
 2024-09-25 08:59:55,3.76,72.22,0.08
 2024-09-25 09:00:57,3.71,70.68,0.05
 2024-09-25 09:44:11,2.97,67.29,0.1
 2024-09-25 09:59:38,5.34,60.12,0.05
 2024-09-25 10:00:09,3.75,73.99,0.08
 2024-09-25 10:01:26,3.32,65.92,0.05
 2024-09-25 10:05:18,429.066,66.29,0.16
 2024-09-25 10:59:45,2.03,60.38,0.06
 2024-09-25 10:59:53,59.6,73.86,0.07
 2024-09-25 11:07:29,59.05,65.62,0.05
 2024-09-25 11:58:59,54.47,65.74,0.6
 2024-09-25 11:59:30,84.35,74.08,0.07
 2024-09-25 11:59:53,77.3,60.26,0.05
 2024-09-25 12:57:47,72.4,64.82,1.13
 2024-09-25 12:59:51,65.11,66.95,0.6
 2024-09-25 12:59:59,77.73,0.71,0.61
 2024-09-25 13:00:22,78.02,0.91,0.66
 2024-09-25 13:25:21,86.79,0.88,0.43
 2024-09-25 13:59:58,64.89,345.363,0.46
 2024-09-25 14:00:05,73.79,87.39,0.49
 2024-09-25 14:08:29,73.87,88.89,0.43
 2024-09-25 14:22:53,87.49,68.03,0.55
 2024-09-25 14:59:57,64.22,100.59,0.52
 2024-09-25 15:00:05,68.54,79.53,0.5
 2024-09-25 15:17:50,76.2,88,0.56
 2024-09-25 15:49:44,0.98,96.4,0.44
 2024-09-25 15:59:47,1.86,69.14,0.5
 2024-09-25 16:00:02,1.75,75.21,0.49
 2024-09-25 16:19:28,1.06,75.5,6.03
 2024-09-25 16:39:48,323.53,68.9,0.03
 2024-09-25 17:00:00,105.5,206.05,0.05
 2024-09-25 17:00:07,93.24,195.36,0.04
 2024-09-25 17:06:49,77.6,154.5,0.03
 2024-09-25 17:15:26,118.25,209.11,8.85
 2024-09-25 17:59:58,95.23,1.8,0.86
 2024-09-25 18:00:06,94.25,2.55,0.88
 2024-09-25 18:09:45,106.58,2.7,0.86
 2024-09-25 18:12:27,76.02,2.34,1.7
 2024-09-25 18:59:57,90.52,4.61,1.25
 2024-09-25 19:00:05,89.33,3.02,1.19
 2024-09-25 19:02:39,76.94,3.25,0.89
 2024-09-25 19:34:03,203.71,3.79,1.58
 2024-09-25 19:59:55,184.03,0.73,1.13
 2024-09-25 20:00:03,185.25,0.85,1.17
 2024-09-25 20:07:31,289.53,1.02,0.89
 2024-09-25 20:48:50,1.45,1.54,1.67
 2024-09-25 20:59:54,2.58,0.74,1.42
 2024-09-25 21:00:02,2.45,0.91,1.39
 2024-09-25 21:09:25,2.09,0.89,1.11
 2024-09-25 21:56:55,4.2,0.76,1.69
 2024-09-25 22:00:00,2.82,1.39,1.45
 2024-09-25 22:00:08,3.02,1.16,1.39
 2024-09-25 22:22:00,11.69,1.31,2.11
 2024-09-25 22:57:24,1,0.81,0.03
 2024-09-25 22:59:58,1.52,305.38,0.05
 2024-09-25 23:00:06,1.63,69.75,0.04
 2024-09-25 23:00:52,2.35,88.61,0.03
 2024-09-25 23:50:56,1.03,370.118,0.08
 2024-09-25 23:59:56,1.28,50.11,0.04
 2024-09-26 00:00:04,1.57,54.38,0.05
 2024-09-26 00:01:06,1.09,57.59,0.03
 2024-09-26 00:31:28,2.33,53.63,0.08
 2024-09-26 00:59:55,1.2,63.79,0.05
 2024-09-26 01:00:10,1.48,59.06,0.04
 2024-09-26 01:01:27,1.04,60.43,0.07
 2024-09-26 01:15:37,242.72,54.24,0.03
 2024-09-26 01:59:54,64.54,66.1,0.04
 2024-09-26 02:00:02,80.69,61.14,0.05
 2024-09-26 02:00:25,506.932,61.08,0.04
 2024-09-26 02:48:48,49.52,191.11,1.52
 2024-09-26 02:59:52,58.95,0.76,0.69
 2024-09-26 03:00:07,56.58,0.87,0.72
 2024-09-26 03:27:00,53.74,0.79,1.14
 2024-09-26 03:53:45,70.02,0.72,0.6
 2024-09-26 03:59:56,57.98,1.45,0.65
 2024-09-26 04:00:03,61.45,1.08,0.81
 2024-09-26 04:16:16,70.37,1.01,0.88
 2024-09-26 04:51:14,54.72,142.3,0.56
 2024-09-26 04:59:51,64.49,0.85,0.64
 2024-09-26 04:59:59,66.28,2.38,0.66
 2024-09-26 05:03:43,206.67,2.5,0.76
 2024-09-26 05:45:46,0.93,1.9,0.51
 2024-09-26 05:59:54,1.55,3.38,0.59
 2024-09-26 06:00:02,1.3,2.61,0.62
 2024-09-26 06:00:18,0.95,2.75,0.66
 2024-09-26 06:22:02,4.55,2.21,0.03
 2024-09-26 06:59:24,1.52,3.3,0.04
 2024-09-26 06:59:47,1.27,2.81,0.05
 2024-09-26 07:00:10,277.41,2.67,0.03
 2024-09-26 07:03:31,1.08,3.45,0.07
 2024-09-26 07:59:43,2.72,1.87,0.03
 2024-09-26 07:59:51,3.25,1.89,0.05
 2024-09-26 08:09:30,2.25,2.07,0.03
 2024-09-26 08:42:41,4.83,1.62,0.37
 2024-09-26 08:59:47,2.55,411.473,0.06
 2024-09-26 08:59:55,2.62,64.73,0.07
 2024-09-26 09:07:22,3.5,71.92,0.09
 2024-09-26 09:36:18,2.2,60.79,0.04
 2024-09-26 09:59:43,2.98,79.6,0.05
 2024-09-26 09:59:58,2.81,71.48,0.07
 2024-09-26 10:02:17,2.01,67.38,0.05
 2024-09-26 10:08:28,21.9,79.27,0.09
 2024-09-26 10:59:39,2.46,64.68,0.07
 2024-09-26 10:59:54,3.18,67.09,0.06
